Output Values after the Softmax Function
0.00105265
0.00364117
0.00154982
0.000495153
0.00161924
0.0136125
0.0147642
0.00158523
0.000339131
0.000633895
0.000334769
0.00822705
0.00191168
0.000503916
0.000687434
0.00127077
0.00118538
0.000458921
9.05E-05
4.60E-05
1.09E-05
0.00844013
0.00890104
0.000507364
0.000323057
2.13E-05
2.91E-06
0.000163139
0.00271199
0.00149322
5.37E-05
0.521759
0.00143419
0.00835432
0.00441254
0.0023172
8.40E-05
0.0161664
0.00645912
0.00457376
0.000730132
0.0207311
0.000896723
0.00147295
2.87E-05
0.128215
0.187506
5.10E-05
0.00591659
0.00527379
0.000550962
0.00952957
9.91E-05
0.000368427
0.0234236
0.00723774
0.000315766
0.000250047
0.000753376
0.000247012
0.00331597
0.000180006
0.0071385
8.14E-05
0.00114588
0.0025547
0.000201195
0.00435659
0.0107594
0.000340322
0.000246398
0.00783765
2.24E-05
0.000262114
2.26E-06
0.00650844
0.000111126
0.000479562
0.00228144
0.000874141
1.22E-06
0.00299356
0.000131273
0.00154885
0.897532
0.000351361
0.00010457
7.15E-05
7.91E-07
1.17E-05
0.0118676
0.0015014
0.00243873
0.00271174
0.00126665
2.97E-05
0.00085861
0.000644935
0.000406773
3.10E-05
0.0179644
7.53E-05
3.03E-06
1.27E-05
3.35E-05
4.13E-05
0.00778233
0.000328334
6.40E-05
0.000753296
0.00200893
0.000123334
0.00109993
2.82E-06
5.08E-06
0.0223422
9.99E-05
3.42E-05
0.000313291
0.00010168
0.000190926
9.17E-06
4.19E-07
1.50E-07
2.94E-06
0.000400666
0.000421723
0.000967168
0.000548854
5.53E-05
3.27E-06
0.00572967
0.000109738
0.000554095
0.00106118
0.00231946
0.000492446
0.779887
0.0110399
0.00847245
0.000379365
0.00161835
0.017325
0.000586089
0.000780531
7.63E-05
0.000853832
1.35E-05
0.00014093
0.0282743
0.000747356
8.08E-05
0.000505103
0.00978068
0.0739131
0.000932177
0.000190674
0.000254593
8.48E-05
8.45E-05
0.000271295
0.0234102
0.000121754
6.10E-07
0.00425001
0.000161285
0.000126696
0.0241121
0.00404828
0.00139348
9.86E-05
2.30E-05
0.00435338
0.000304217
3.47E-05
8.09E-06
1.96E-06
5.93E-06
0.00024491
0.0148631
0.000526218
0.00366277
3.80E-06
0.000119367
0.0186985
0.000310639
0.000910402
0.00281397
0.000169568
0.0185302
0.832721
0.0152169
0.0124849
0.0014122
0.0115535
0.000807837
0.000668848
1.74E-05
0.000564824
0.000173904
9.73E-05
0.0186609
0.000678423
0.00377923
0.000430738
0.000162692
0.000768441
0.000714594
0.000183362
3.41E-06
0.00132897
7.17E-05
0.000883491
0.000916187
8.47E-05
1.66E-05
5.64E-05
0.000177826
0.000661287
0.000449117
0.00448423
0.00103518
0.000124392
0.00228102
0.000108178
0.00010442
3.43E-05
9.57E-06
1.28E-06
0.000237516
0.000170096
0.000679393
0.000476719
0.000325407
6.24E-06
0.0025026
0.00623278
0.0125279
3.61E-05
0.00784822
0.000337717
0.00877015
0.0133061
0.610577
0.0121788
0.0566028
0.00439484
0.00669555
0.065022
0.00136424
0.0536185
0.000254019
0.00463846
0.00460048
0.0115049
0.00156476
0.000608037
0.0114137
0.0575457
0.031647
0.000156915
0.000150851
4.61E-05
0.0013019
1.24E-05
0.00101684
3.90E-06
2.38E-05
0.000210915
9.54E-05
0.000196139
0.000952137
0.00261262
0.000992876
4.63E-05
1.91E-05
0.000710194
8.12E-05
0.000856057
5.31E-06
9.75E-05
2.34E-06
0.000124534
0.000578953
0.00016575
0.01159
8.03E-05
8.42E-05
0.0256076
0.00798128
0.00112829
0.000298492
8.83E-06
0.000196988
0.0195375
0.0275508
0.807537
0.00122689
0.00023809
0.000346187
0.00106469
1.59E-05
0.000538201
0.00485684
0.00395243
0.000223665
0.000515393
0.0620732
2.80E-05
0.000444012
0.00218734
0.0048425
0.00380801
7.28E-05
1.67E-05
0.00127044
0.000356633
0.000706498
1.90E-05
0.000519145
2.98E-05
0.001605
6.68E-05
0.000106081
0.000484328
0.000412728
5.00E-05
0.000610631
1.30E-05
6.65E-05
1.38E-05
6.60E-06
3.07E-07
0.00239792
0.00275317
0.000211615
9.79E-05
6.64E-05
9.72E-07
0.000637989
0.0494046
0.00144827
2.00E-05
0.0278912
5.84E-05
0.00113429
0.00146817
0.0362361
0.00207708
0.461554
0.00114147
0.043965
0.00744842
0.00736405
0.0112223
0.0016038
0.000726684
0.0339289
0.0562577
0.000379795
0.000237063
0.00124916
0.0131249
0.224513
6.11E-05
0.00145576
0.00039151
0.00391533
4.88E-06
0.000246708
3.64E-05
0.000193885
0.000133847
0.00110966
0.000345258
0.000580843
5.29E-05
0.000527481
9.63E-07
0.000764039
0.00817779
5.48E-05
9.78E-05
2.58E-06
1.21E-05
0.00029959
3.52E-06
0.000451915
6.22E-06
0.00562683
9.87E-06
0.00423187
0.000115934
0.000969262
0.00424713
0.00112141
0.00569621
0.0120714
0.0110617
0.00672823
0.000927956
0.00122551
0.814423
0.000442247
0.00183086
3.68E-05
0.0696884
8.92E-06
0.008944
0.0257058
0.000304496
0.00027114
0.000269175
0.000204663
0.000565408
0.00162327
2.19E-05
0.000289701
0.000654603
0.00610824
8.27E-05
0.00210513
8.69E-05
7.15E-05
0.000821046
2.92E-05
1.16E-05
1.28E-05
0.000118882
0.00183519
2.30E-05
0.00228551
1.88E-06
0.000462231
5.27E-06
0.000104394
5.90E-08
0.000597163
0.00101552
0.000934055
0.000694123
0.000403267
1.06E-05
0.00355329
0.0105867
0.00375708
5.73E-06
0.00612101
0.0002391
0.000199706
0.000221829
0.00641818
0.000400502
0.0573626
0.00024446
0.821572
0.00191579
0.0014127
0.00271122
0.000655151
0.00440057
0.00768565
0.0135963
9.76E-05
0.000662545
0.00015547
0.00289307
0.0348613
0.000286149
0.000417895
0.000121126
0.000711544
1.02E-05
0.00126449
0.000204196
5.44E-05
0.000294918
0.00639022
0.00167461
4.51E-05
0.020675
0.000104211
0.00104731
0.000261297
0.000211575
3.91E-06
8.04E-05
4.49E-05
1.97E-06
3.70E-05
1.55E-05
0.00480543
3.77E-05
5.19E-05
3.04E-05
0.000114063
0.000842116
0.00763386
5.73E-05
0.00166368
0.00137365
0.00174331
0.00130951
0.076711
0.000807043
0.00957951
0.000670331
0.00244927
0.79411
0.0262458
0.00708961
0.00128665
0.00111612
0.0012627
0.00278616
0.0116003
0.0018988
0.00142441
0.00547274
0.0100723
2.28E-05
0.000421122
0.000109882
0.000169699
1.26E-06
0.000683126
6.77E-06
8.22E-05
4.02E-05
1.46E-05
0.00233812
4.89E-05
0.0120842
0.000106313
0.00625445
0.000257726
0.00010494
1.44E-05
0.00018188
0.000334809
9.95E-06
0.00186785
0.00117915
0.000249933
4.40E-05
1.15E-06
2.55E-05
7.95E-06
0.000781338
0.00208762
4.56E-06
0.0420181
0.000699394
5.50E-05
2.77E-05
0.000730819
1.56E-05
0.00788271
3.16E-05
0.00200481
0.0150272
0.783609
0.000237034
0.0167325
1.68E-05
0.00116914
0.0824336
0.000294635
0.00204079
0.00154925
0.000132177
0.00727074
2.52E-05
0.00117057
0.00343816
0.00146099
2.05E-06
1.94E-05
0.000110931
0.00171066
7.53E-05
2.34E-05
0.00486304
8.28E-05
0.000355696
0.00674772
5.14E-06
0.0069196
0.000385581
0.000243748
5.49E-05
2.11E-05
2.70E-06
0.002681
2.90E-05
8.44E-05
8.52E-05
0.00178975
2.04E-05
0.0181111
0.00111218
0.00270213
0.000102225
0.0021126
0.00228029
0.00122275
0.00224117
0.0746552
0.00230323
0.0239326
0.0570079
0.00285245
0.0113039
0.000380161
0.718219
2.30E-05
0.0220056
0.00244427
0.00298285
0.000157822
8.45E-05
0.00170992
0.00516329
0.00896752
4.31E-05
0.000279131
0.000169064
0.0105408
4.46E-06
0.00022379
9.91E-06
0.000145077
0.000109852
2.57E-05
0.00167772
0.000251501
0.0170179
0.000246303
0.00563608
5.21E-06
0.00167347
2.70E-05
0.0110025
0.000450129
0.00183229
4.45E-05
0.00208782
0.000515514
3.69E-05
9.92E-05
0.000795809
6.45E-07
0.00773293
0.00321261
0.000345753
0.00387542
4.44E-05
2.99E-06
9.83E-05
7.94E-05
0.00248456
0.000411824
4.15E-06
0.000250189
0.00059353
0.0221099
5.74E-06
0.77292
3.45E-05
0.000137851
0.00893598
0.0281817
0.000227918
0.000145703
1.21E-05
0.00268248
0.00147605
0.00136464
0.00302821
0.00345042
0.000142765
3.26E-05
0.00131407
0.0902865
2.59E-05
0.000948466
0.000172152
3.82E-06
1.62E-05
0.0038501
4.13E-07
0.00465579
0.000118253
0.000229238
0.000248832
5.51E-05
1.86E-05
7.28E-05
1.47E-06
0.000117099
4.26E-05
0.0471563
0.00098894
0.0270008
5.75E-05
0.0288245
0.000386338
5.98E-05
0.00213622
4.24E-05
7.12E-05
0.00349805
0.00367779
0.000324594
0.00484237
0.00769069
0.00104903
1.27E-05
0.0312371
4.29E-05
0.81309
0.000123165
0.000115293
0.000354527
7.40E-05
9.05E-05
0.000466754
0.00144484
0.000910167
0.000594452
6.12E-06
0.0084527
3.34E-05
0.004011
8.04E-05
0.000236769
0.000561527
0.000653246
9.22E-06
0.0013865
0.000147831
8.06E-05
2.47E-05
0.000145952
0.000203442
3.63E-05
7.87E-06
1.71E-06
3.50E-07
0.000852711
0.000985947
0.00192152
2.75E-05
0.000111833
2.92E-07
0.000323633
0.00943128
0.000296513
0.000323284
0.0372442
0.000293327
0.027578
0.014194
0.00578017
0.00035133
0.0633797
0.0251981
0.0162926
0.0018107
0.00158567
0.00225531
0.000340297
0.000139562
0.718957
0.0133031
0.00025543
0.00127739
0.000265759
0.00264889
0.0408437
1.98E-05
0.000767146
0.00394392
0.00124503
6.14E-05
0.00164792
0.000329402
4.51E-05
0.000841573
0.000786039
0.00124377
0.000659682
0.00353102
0.001418
0.00100144
0.0030248
7.29E-05
0.000515263
0.000105209
9.61E-05
8.82E-06
0.0160663
0.0173354
4.77E-05
0.00074758
9.76E-06
7.08E-06
0.000234097
0.00773579
0.00462833
3.90E-06
0.266846
0.00023241
0.000373357
0.000379275
0.00780285
0.000316644
0.0621821
0.00027999
0.00733374
0.00165301
0.0547271
0.00240244
0.00445511
9.41E-05
0.00573622
0.457108
5.37E-05
0.000883356
0.0167302
0.00186326
0.0306214
0.000233697
0.000565161
0.00194632
0.0151255
2.73E-05
3.90E-05
8.64E-05
0.000668572
0.000535993
0.000205459
0.000495755
0.000519071
0.0163904
0.000113117
0.000589733
2.71E-06
0.00843432
5.25E-06
0.00340814
3.25E-05
0.000298113
4.93E-07
1.53E-05
0.0206318
1.63E-05
0.0046689
0.000474917
5.87E-06
0.00390694
0.00533713
0.0101133
0.000153233
0.000142604
0.000275352
0.0101136
0.00364358
0.0536218
0.000206036
0.000257769
0.000185073
0.0161923
0.000357507
8.25E-05
0.0271462
0.00101675
0.000432297
0.000152001
0.802049
0.000364985
6.02E-05
0.000218614
0.00166165
0.000685206
0.000302335
0.00021187
0.000216069
0.000193551
0.00193043
0.000153213
0.00207239
2.31E-05
0.000419304
4.29E-05
8.40E-05
0.00163249
1.98E-05
0.000345885
0.00894537
0.00045963
0.00074901
0.00112606
0.00807875
1.91E-05
4.59E-06
4.55E-06
0.00860513
0.000163884
1.52E-05
4.78E-05
9.21E-06
1.22E-06
0.00970631
2.18E-06
0.0080715
0.0179354
0.000856679
0.000199588
0.000177746
6.95E-07
6.82E-06
0.000179358
0.00170057
0.00197231
0.00308649
1.00E-05
9.95E-05
6.20E-05
0.00115064
0.00113744
2.95E-05
0.902881
0.00021344
3.82E-06
2.62E-05
3.15E-05
4.47E-06
0.000392262
2.53E-05
0.000965265
0.00110884
0.000135404
3.87E-06
0.0174591
9.90E-06
0.000636498
0.0133404
0.00228435
0.000566582
0.0154066
0.00202821
7.45E-05
0.000122766
5.85E-06
7.52E-06
0.000105393
0.00875302
0.00900093
2.42E-05
0.0166528
5.15E-06
9.87E-05
0.00486392
8.80E-05
0.00970583
1.76E-05
0.0166155
0.0003932
0.0128696
0.000290858
0.0112021
0.000403064
0.00157041
0.000199181
0.000254492
0.000683044
0.00268051
0.000853752
0.000206104
0.000104603
0.000236789
0.0260525
1.92E-05
0.000350036
0.765285
0.0662833
0.000748015
0.00297002
0.000255962
4.11E-05
0.00116365
0.000154049
0.000731052
4.01E-05
1.00E-05
0.00348919
5.43E-05
5.00E-05
0.0030993
0.000458128
0.000239903
0.00112327
0.00059385
1.91E-05
2.30E-05
1.12E-06
7.50E-07
5.38E-06
0.00188589
0.00207556
0.000153956
0.00318174
5.07E-05
1.98E-05
0.0191673
0.000815509
0.00445233
0.000129783
0.0025077
0.000141909
0.0559886
0.00162003
0.075905
0.00388259
0.0168548
0.00115774
0.00219635
0.00447265
0.000523304
0.00577207
0.000108505
0.00117676
0.00199045
0.00465869
0.000198282
0.000135118
0.083769
0.680489
0.00795325
0.00113816
0.000954885
1.18E-05
0.000438306
3.98E-05
0.00665895
2.42E-05
4.23E-06
0.00125612
0.000425052
3.30E-05
9.72E-05
0.000218265
0.000129104
2.12E-05
0.000265023
6.43E-05
2.18E-05
0.000372662
2.63E-06
2.45E-05
0.000640195
0.000921131
0.000159942
1.69E-05
0.000663911
9.89E-06
0.000411854
0.0289433
0.0137405
0.000601643
0.00876785
3.22E-05
0.000543028
0.000751037
0.0232712
0.03959
0.123996
0.00108911
0.0153941
0.00649148
0.00313243
0.0049322
0.0169376
0.0101832
0.0182917
0.0218924
0.00763451
0.000177763
0.00127516
0.0129847
0.553004
0.0006338
0.0248226
0.000111892
0.039952
4.03E-05
0.00199656
0.000122903
0.00259949
0.000719985
0.0112689
7.15E-05
0.00739019
0.00071203
0.00522673
0.00574983
0.000137534
0.000153894
0.00143751
0.000122363
0.000144224
0.00338485
4.61E-05
0.00525338
0.000197152
0.0891109
0.0024232
0.0306037
0.00196274
0.000167093
0.0351964
0.000341499
0.00029957
9.11E-05
0.000109344
0.000138856
0.000193709
0.0112364
9.08E-06
4.95E-06
0.000531282
6.25E-06
1.30E-05
4.45E-06
0.0035284
0.00117625
5.58E-06
0.000610647
0.000428219
9.79E-05
0.00805835
0.00120012
3.84E-05
0.73969
7.70E-05
9.92E-06
0.000448202
0.0201547
0.00566129
0.00238652
0.000133632
0.00236502
0.0114593
