16,0.0075
32,0.0029
64,0.003
128,0.0039
256,0.0146
512,0.0057
1024,0.0099
2048,0.0245
4096,0.0604
8192,0.1095
16384,0.1496
32768,0.3017
65536,0.6076
131072,1.8703
262144,2.6927
524288,7.218
1048576,13.1339
2097152,53.8283
4194304,98.1962
8388608,192.116
16777216,384.223
33554432,753.74
67108864,1455.86
134217728,2905.27
16,0.0028
32,0.0069
64,0.0075
128,0.0225
256,0.0126
512,0.0102
1024,0.0217
2048,0.0488
4096,0.0426
8192,0.1388
16384,0.1871
32768,0.3565
65536,0.5737
131072,1.2749
262144,2.5403
524288,7.6741
1048576,10.8598
2097152,48.0994
4194304,100.074
8388608,182.265
16777216,363.53
33554432,726.753
67108864,1452.12
134217728,2987.53
16,0.0047
32,0.0072
64,0.0031
128,0.0061
256,0.0425
512,0.0146
1024,0.0094
2048,0.0239
4096,0.0571
8192,0.0768
16384,0.1751
32768,0.465
65536,0.5712
131072,1.3224
262144,3.2329
524288,5.2811
1048576,10.9641
2097152,56.7159
4194304,97.6484
8388608,203.317
16777216,393.484
33554432,728.65
67108864,1456.58
134217728,2889.64
16,0.0191
32,0.0068
64,0.0046
128,0.0099
256,0.0135
512,0.0145
1024,0.0227
2048,0.0236
4096,0.067
8192,0.1035
16384,0.1857
32768,0.3048
65536,0.5833
131072,1.4805
262144,2.5592
524288,7.0234
1048576,11.4328
2097152,45.9475
4194304,94.4369
8388608,187.09
16777216,366.048
33554432,736.721
67108864,1461.1
134217728,2959.13
16,0.0027
32,0.0068
64,0.0075
128,0.0069
256,0.0141
512,0.014
1024,0.0232
2048,0.093
4096,0.0456
8192,0.104
16384,0.1795
32768,0.2923
65536,0.5658
131072,1.5317
262144,2.5963
524288,5.2796
1048576,11.7991
2097152,46.2733
4194304,99.3084
8388608,190.078
16777216,371.639
33554432,754.323
67108864,1456.32
134217728,2909.28
16,0.0027
32,0.0067
64,0.0231
128,0.0093
256,0.0251
512,0.0057
1024,0.0221
2048,0.0346
4096,0.0887
8192,0.1233
16384,0.3455
32768,0.6507
65536,0.5827
131072,1.5862
262144,2.4598
524288,5.2245
1048576,11.0312
2097152,45.7408
4194304,94.2614
8388608,191.594
16777216,364.206
33554432,737.077
67108864,1449.16
134217728,2877.23
16,0.0027
32,0.0045
64,0.0058
128,0.006
256,0.018
512,0.0223
1024,0.014
2048,0.0234
4096,0.1043
8192,0.2334
16384,0.2337
32768,0.3672
65536,0.6096
131072,1.3075
262144,2.5745
524288,5.7599
1048576,10.7059
2097152,50.5869
4194304,96.3163
8388608,182.478
16777216,362.534
33554432,748.07
67108864,1451.44
134217728,2888.6
16,0.0027
32,0.0043
64,0.0074
128,0.0096
256,0.0255
512,0.014
1024,0.0098
2048,0.0232
4096,0.0434
8192,0.088
16384,0.2119
32768,0.2912
65536,0.6134
131072,1.2726
262144,3.5596
524288,5.1535
1048576,10.5479
2097152,46.9003
4194304,93.5464
8388608,187.529
16777216,367.821
33554432,726.455
67108864,1451.18
134217728,2922.44
16,0.0027
32,0.0047
64,0.0085
128,0.006
256,0.0128
512,0.0054
