13,2.08794
29,0.65024
61,0.979968
125,0.65232
253,0.907296
509,1.18886
1021,0.685056
2045,0.638976
4093,0.723968
8189,2.048
16381,2.80166
32765,1.18374
65533,1.4551
131069,2.65322
262141,4.11546
524285,8.76957
1048573,14.5009
2097149,29.1185
4194301,57.6676
8388605,107.148
16777213,213.902
33554429,426.532
67108861,850.781
13,0.796672
29,0.930816
61,0.611328
125,0.615424
253,0.661504
509,0.991232
1021,0.973824
2045,0.743424
4093,0.723968
8189,0.811008
16381,0.882688
32765,1.11206
65533,1.68448
131069,2.69722
262141,4.53837
524285,7.49978
1048573,14.3739
2097149,27.4616
4194301,53.3217
8388605,108.136
16777213,211.114
33554429,423.523
67108861,853.208
13,0.6656
29,1.00762
61,0.78848
125,0.708608
253,1.27283
509,0.694272
1021,0.602112
2045,0.73728
4093,0.775168
8189,0.749568
16381,1.15917
32765,1.04346
65533,1.46432
131069,3.4089
262141,4.93363
524285,7.58784
1048573,14.2336
2097149,27.7862
4194301,53.3289
8388605,103.998
16777213,212.582
33554429,424.963
67108861,857.714
13,0.856064
29,0.66048
61,0.751616
125,0.621568
253,0.708608
509,0.567296
1021,0.693248
2045,1.13562
4093,0.735232
8189,0.83968
16381,0.888832
32765,1.10285
65533,1.56672
131069,2.65626
262141,4.41549
524285,8.00973
1048573,14.5295
2097149,29.3437
4194301,54.4645
8388605,104.999
16777213,210.781
33554429,427.41
67108861,849.746
13,0.917504
29,0.88064
61,0.72192
125,0.708608
253,0.707584
509,0.649216
1021,0.822272
2045,0.692224
4093,0.95232
8189,0.784384
16381,0.84992
32765,1.07315
65533,1.55238
131069,2.75456
262141,4.64579
524285,7.69946
1048573,14.2408
2097149,27.86
4194301,54.4215
8388605,106
16777213,214.232
33554429,424.462
67108861,851.778
13,0.729088
29,0.765952
61,0.69632
125,0.637952
253,0.72192
509,0.667648
1021,0.73728
2045,0.69632
4093,0.705536
8189,0.730112
16381,0.98816
32765,1.14176
65533,1.61894
131069,2.66138
262141,4.27213
524285,8.70093
1048573,14.3391
2097149,28.4826
4194301,53.6771
8388605,104.967
16777213,211.902
33554429,423.906
67108861,847.485
13,0.668672
29,0.708608
61,0.744448
125,0.7424
253,0.756736
509,0.656384
1021,0.697344
2045,0.6912
4093,0.764928
8189,0.969728
16381,0.920576
32765,1.24826
65533,1.49709
131069,2.47194
262141,4.6377
524285,8.05069
1048573,14.6125
2097149,27.6152
4194301,53.2111
8388605,104.967
16777213,210.647
33554429,421.392
67108861,859.103
13,0.556032
29,0.592896
61,0.90624
125,0.919552
253,0.642048
509,1.29434
1021,0.585728
2045,0.912384
4093,0.617472
8189,0.6656
16381,0.784384
32765,1.22266
65533,1.58925
131069,2.69107
262141,4.4544
524285,7.91962
1048573,14.5285
2097149,26.9343
4194301,53.8829
8388605,105.146
16777213,209.864
33554429,426.073
67108861,852.723
13,0.664576
29,0.898048
61,0.740352
125,0.73216
253,0.729088
509,0.710656
1021,0.726016
2045,0.73216
4093,0.751616
8189,0.779264
16381,0.881664
32765,1.06496
65533,1.45818
131069,2.64909
262141,4.3561
524285,8.00666
1048573,14.8142
2097149,27.1729
4194301,54.8536
8388605,105.88
16777213,211.13
33554429,425.643
67108861,849.469
13,0.859136
29,0.847872
61,0.897024
125,0.673792
253,0.677888
509,0.83968
1021,0.91136
2045,0.722944
4093,0.689152
8189,0.831488
16381,0.920576
32765,1.1305
65533,1.46022
131069,2.73306
262141,5.53677
524285,7.57658
1048573,15.3149
2097149,27.3644
4194301,52.82
8388605,105.709
16777213,212.031
33554429,422.84
67108861,850.814
13,0.636928
29,0.79872
61,0.861184
125,1.11104
253,0.848896
509,0.728064
1021,1.74694
2045,0.712704
4093,0.697344
8189,1.04755
16381,0.912384
32765,1.3056
65533,1.44998
131069,3.09248
262141,4.37862
524285,8.47155
1048573,14.3032
2097149,27.9173
4194301,54.6529
8388605,106.977
16777213,210.045
33554429,423.656
67108861,853.806
13,0.900096
29,0.867328
61,0.5632
125,0.60928
253,0.567296
509,0.6656
1021,0.685056
2045,0.687104
4093,0.831488
8189,1.43872
16381,1.13869
32765,1.06394
65533,1.95277
131069,2.60403
262141,4.31821
524285,8.51251
1048573,14.5111
2097149,28.6403
4194301,54.7287
8388605,104.758
16777213,210.274
33554429,428.705
67108861,854.504
13,0.787456
29,0.958464
61,0.663552
125,0.54272
253,0.785408
509,0.668672
1021,0.777216
2045,0.726016
4093,0.699392
8189,0.912384
16381,1.08749
32765,1.17658
65533,1.55238
131069,2.60608
262141,4.41037
524285,7.62163
1048573,14.6196
2097149,27.1483
4194301,53.4129
8388605,105.155
16777213,210.357
33554429,424.88
67108861,854.311
13,0.705536
29,0.625664
61,0.654336
125,0.695296
253,0.667648
509,0.784384
1021,0.863232
2045,0.74752
4093,0.79872
8189,1.13357
16381,1.00864
32765,1.68858
65533,1.67014
131069,2.94707
262141,4.41139
524285,8.28928
1048573,14.3821
2097149,28.3894
4194301,53.5593
