13,1.29536
29,0.555008
61,0.55296
125,0.71984
253,0.632864
509,0.694304
1021,0.891904
2045,0.617472
4093,0.717824
8189,0.74752
16381,0.954368
32765,1.08032
65533,1.76026
131069,2.47706
262141,3.93523
524285,7.99952
1048573,14.3882
2097149,28.8799
4194301,58.8278
8388605,110.401
16777213,223.199
33554429,444.506
67108861,880.391
13,0.84992
29,0.761856
61,0.628736
125,0.648192
253,0.743424
509,0.704512
1021,0.857088
2045,0.805888
4093,0.836608
8189,0.963584
16381,1.34042
32765,1.22163
65533,1.61894
131069,2.62554
262141,4.05197
524285,8.14592
1048573,14.8449
2097149,28.2839
4194301,57.6625
8388605,111.261
16777213,221.366
33554429,432.236
67108861,891.409
13,1.03526
29,0.567296
61,0.662528
125,0.799744
253,0.64
509,0.688128
1021,0.712704
2045,0.913408
4093,0.804864
8189,0.867328
16381,1.01786
32765,1.19501
65533,1.85344
131069,2.41357
262141,3.9977
524285,7.55098
1048573,14.8275
2097149,29.2884
4194301,55.081
8388605,113.037
16777213,217.132
33554429,443.74
67108861,878.959
13,0.667648
29,0.740352
61,0.82432
125,0.5632
253,0.683008
509,0.598016
1021,0.73216
2045,0.777216
4093,0.997376
8189,0.852992
16381,1.0455
32765,1.13965
65533,1.89952
131069,2.52826
262141,4.20557
524285,7.61549
1048573,14.7753
2097149,28.8512
4194301,56.0486
8388605,111.057
16777213,220.57
33554429,434.303
67108861,893.744
13,0.830464
29,0.90624
61,0.820224
125,0.750592
253,0.733184
509,0.899072
1021,0.88064
2045,1.55034
4093,0.776192
8189,0.946176
16381,1.22368
32765,1.2288
65533,1.6599
131069,2.47296
262141,4.06528
524285,7.53562
1048573,14.7005
2097149,29.6663
4194301,55.1875
8388605,109.612
16777213,218.236
33554429,443.783
67108861,880.783
13,0.69632
29,0.741376
61,0.622592
125,0.756736
253,0.774144
509,0.856064
1021,0.780288
2045,0.739328
4093,0.910336
8189,0.777216
16381,1.08032
32765,1.29024
65533,1.67219
131069,2.66342
262141,4.38784
524285,8.16435
1048573,14.935
2097149,29.1072
4194301,55.9575
8388605,110.583
16777213,222.962
33554429,435.257
67108861,889.662
13,0.68096
29,0.750592
61,0.681984
125,0.678912
253,0.69632
509,0.648192
1021,0.770048
2045,0.676864
4093,0.918528
8189,0.9216
16381,1.41926
32765,1.20525
65533,1.93024
131069,2.52006
262141,4.04685
524285,7.38301
1048573,15.2228
2097149,28.7293
4194301,56.2708
8388605,109.487
16777213,217.448
33554429,443.936
67108861,879.346
13,0.557056
29,0.65536
61,0.695296
125,0.718848
253,0.66048
509,0.811008
1021,0.843776
2045,0.927744
4093,0.712704
8189,0.780288
16381,1.04653
32765,1.17862
65533,1.61485
131069,2.40026
262141,4.06221
524285,8.45312
1048573,14.934
2097149,28.4047
4194301,58.4714
8388605,110.875
16777213,222.233
33554429,433.102
67108861,893.808
13,0.631808
29,0.812032
61,0.794624
125,0.646144
253,0.704512
509,0.736256
1021,0.739328
2045,0.929792
4093,1.01683
8189,0.76288
16381,1.04858
32765,1.24928
65533,1.65376
131069,2.41152
262141,4.0448
524285,8.02202
1048573,14.7692
2097149,29.6602
4194301,56.0814
8388605,110.287
16777213,217.829
33554429,443.009
67108861,880.937
13,1.08339
29,0.847872
61,0.728064
125,0.632832
253,0.663552
509,0.688128
1021,0.80896
2045,0.78848
4093,0.7936
8189,0.864256
16381,1.47456
32765,1.31482
65533,1.90874
131069,2.66547
262141,4.07654
524285,7.51002
1048573,14.5121
2097149,28.0945
4194301,57.3809
8388605,110.112
16777213,222.933
33554429,434.594
67108861,894.351
13,0.668672
29,0.756736
61,0.837632
125,0.618496
253,0.796672
509,0.78848
1021,0.754688
2045,0.657408
4093,0.928768
8189,0.95744
16381,1.0537
32765,1.27693
65533,1.60973
131069,2.36442
262141,4.05299
524285,7.73939
1048573,15.7266
2097149,28.9536
4194301,57.559
8388605,110.804
16777213,217.959
33554429,446.505
67108861,887.132
13,0.84992
29,0.765952
61,0.72704
125,0.539648
253,0.582656
509,0.739328
1021,0.75264
2045,0.768
4093,1.06394
8189,0.83968
16381,1.03117
32765,1.22368
65533,2.15347
131069,3.13037
262141,4.11238
524285,7.43936
1048573,15.1316
2097149,29.6591
4194301,56.6118
8388605,110.636
16777213,221.813
33554429,435.709
67108861,900.391
13,1.43667
29,0.726016
61,0.630784
125,0.96768
253,0.715776
509,0.796672
1021,0.774144
2045,1.4807
4093,0.80384
8189,0.927744
16381,1.03219
32765,1.19706
65533,1.67629
131069,3.19181
262141,4.59469
524285,7.9145
1048573,14.6401
2097149,28.8174
4194301,58.838
8388605,111.165
16777213,219.942
33554429,441.139
67108861,880.761
13,0.611328
29,0.695296
61,0.80384
125,0.658432
253,0.70656
509,0.666624
1021,0.948224
2045,0.854016
4093,0.89088
8189,0.951296
16381,1.08646
32765,1.22982
65533,1.61894
131069,2.49958
262141,3.97414
524285,7.91142
1048573,15.3846
