16,0.647168
32,0.476192
64,0.477216
128,0.712704
256,0.83456
512,0.685088
1024,0.566272
2048,0.842784
4096,1.43568
8192,0.56832
16384,0.683008
32768,0.72192
65536,0.900096
131072,1.38752
262144,2.72995
524288,8.70298
1048576,7.7568
2097152,15.6047
4194304,29.9407
8388608,55.3011
16777216,110.308
33554432,217.34
67108864,431.649
134217728,848.105
268435456,1689.81
536870912,3395.86
1073741824,6823
16,0.636928
32,0.546816
64,1.07213
128,0.749568
256,0.746496
512,0.674816
1024,0.764928
2048,0.80896
4096,0.764928
8192,0.866304
16384,1.02502
32768,1.20422
65536,1.15405
131072,1.57491
262144,3.00339
524288,4.83635
1048576,8.11315
2097152,15.1849
4194304,28.8154
8388608,54.3969
16777216,107.422
33554432,211.706
67108864,429.669
134217728,849.876
268435456,1696.94
536870912,3413.69
1073741824,6831.4
16,0.790528
32,0.88064
64,0.835584
128,0.647168
256,0.722944
512,0.933888
1024,0.673792
2048,0.766976
4096,0.688128
8192,0.697344
16384,0.836608
32768,0.842752
65536,1.13254
131072,1.31891
262144,3.05562
524288,4.89984
1048576,8.4224
2097152,15.1501
4194304,27.435
8388608,54.7297
16777216,104.848
33554432,211.3
67108864,431.664
134217728,859.383
268435456,1706.52
1073741824,6824.53
16,0.87552
32,0.78336
64,0.758784
128,0.780288
256,0.796672
512,0.76288
1024,0.790528
2048,0.918528
4096,0.804864
8192,0.821248
16384,0.861184
32768,1.04243
65536,1.08749
131072,1.45101
262144,2.8969
524288,5.35552
1048576,8.54733
2097152,15.9529
4194304,28.4324
8388608,54.6068
16777216,105.533
33554432,212.134
67108864,428.726
134217728,850.682
268435456,1695.41
536870912,3401.31
1073741824,6822.46
16,0.877568
32,0.861184
64,0.754688
128,1.18989
256,1.08749
512,0.664576
1024,0.8448
2048,0.825344
4096,0.794624
8192,0.700416
16384,0.759808
32768,1.19296
65536,1.23494
131072,1.5145
262144,3.10682
524288,5.06675
1048576,8.42854
2097152,15.6006
4194304,29.1195
8388608,54.9642
16777216,106.837
33554432,210.238
67108864,428.977
134217728,854.84
268435456,1698.78
536870912,3392.5
1073741824,6800.1
16,0.831488
32,0.871424
64,0.765952
128,0.795648
256,0.806912
512,0.766976
1024,0.707584
2048,0.6912
4096,0.817152
8192,0.800768
16384,0.78336
32768,0.904192
65536,1.05267
131072,1.9497
262144,4.91725
524288,5.07392
1048576,9.00813
2097152,14.7691
4194304,28.3095
8388608,54.7154
16777216,106.499
33554432,209.261
67108864,422.924
134217728,852.567
268435456,1704.2
536870912,3402.88
1073741824,6825.49
16,0.897024
32,0.871424
64,0.935936
128,0.8448
256,0.638976
512,0.786432
1024,0.953344
2048,0.848896
4096,0.744448
8192,0.869376
16384,0.840704
32768,0.828416
65536,1.18272
131072,1.83706
262144,3.38227
524288,4.92237
1048576,9.02451
2097152,15.3917
4194304,29.1809
8388608,54.9693
16777216,107.401
33554432,210.637
67108864,426.012
134217728,849.171
268435456,1699.7
536870912,3394.25
1073741824,6804.71
16,1.52986
32,0.867328
64,0.801792
128,0.729088
256,0.951296
512,0.719872
1024,0.717824
2048,0.872448
4096,1.29434
8192,0.889856
16384,0.790528
32768,1.38138
65536,1.14586
131072,1.95891
262144,3.25734
524288,5.10976
1048576,8.95898
2097152,15.0057
4194304,28.3843
8388608,53.6576
16777216,106.335
33554432,210.475
67108864,423.049
134217728,854.683
268435456,1697.64
536870912,3395.32
1073741824,6805.77
16,0.792576
32,0.704512
64,0.850944
128,0.904192
256,0.789504
512,0.735232
1024,0.694272
2048,0.726016
4096,1.51245
8192,0.735232
16384,0.656384
32768,0.813056
65536,2.03878
131072,1.50221
262144,3.01363
524288,4.73088
1048576,8.37325
2097152,15.5515
4194304,28.0627
8388608,56.2811
16777216,105.98
33554432,210.824
67108864,424.503
134217728,847.768
268435456,1706.91
536870912,3425.33
1073741824,6815.19
16,0.842752
32,0.843776
64,0.831488
128,0.828416
256,0.960512
512,0.782336
1024,0.789504
2048,0.828416
4096,1.16634
8192,0.709632
16384,0.80896
32768,1.0025
65536,0.923648
131072,1.59642
262144,2.99008
524288,4.80358
1048576,8.28928
2097152,15.7082
4194304,27.7105
8388608,53.9976
16777216,105.373
33554432,209.523
67108864,421.665
134217728,848.084
268435456,1714.51
536870912,3393.03
1073741824,6811.01
16,0.54784
32,0.598016
64,0.781312
128,0.694272
256,0.84992
512,0.809984
1024,1.42541
2048,0.693248
4096,0.790528
8192,1.19091
16384,0.867328
32768,0.859136
65536,1.14278
131072,1.53088
262144,3.03718
524288,5.68525
1048576,8.38963
2097152,15.8208
4194304,28.2163
8388608,54.4993
16777216,106.279
33554432,212.09
67108864,425.746
134217728,852.684
268435456,1710.97
536870912,3405.06
1073741824,6803.14
16,0.827392
32,0.771072
64,0.756736
128,0.807936
256,0.799744
512,0.760832
1024,0.777216
2048,0.809984
4096,0.78848
8192,0.786432
16384,0.7168
32768,0.874496
65536,0.964608
131072,1.36909
262144,3.21536
524288,4.60595
1048576,8.70912
2097152,15.6764
4194304,28.0248
