16,0.501728
32,0.579584
64,0.474144
128,0.52736
256,0.60416
512,0.550912
1024,1.20016
2048,0.725984
4096,0.813088
8192,0.772096
16384,0.812
32768,1.12538
65536,1.16016
131072,1.63741
262144,2.62042
524288,4.11344
1048576,8.16227
2097152,15.9242
4194304,30.0329
8388608,58.1683
16777216,115.291
33554432,228.399
67108864,449.542
134217728,919.502
268435456,1817.63
536870912,3691.26
16,0.769024
32,0.683008
64,0.638976
128,0.584704
256,0.724992
512,0.912384
1024,0.859136
2048,0.892928
4096,0.87552
8192,0.920576
16384,0.955392
32768,1.09568
65536,1.34963
131072,1.80736
262144,2.65933
524288,4.39501
1048576,7.79571
2097152,15.3027
4194304,29.655
8388608,56.5012
16777216,112.724
33554432,222.932
67108864,463.368
134217728,928.035
268435456,1842.95
536870912,3618.4
16,0.82944
32,0.888832
64,0.846848
128,0.728064
256,0.848896
512,0.750592
1024,0.797696
2048,0.755712
4096,1.13152
8192,0.832512
16384,0.990208
32768,1.04038
65536,1.27078
131072,1.64659
262144,2.50266
524288,4.26496
1048576,8.15411
2097152,16.469
4194304,30.9443
8388608,56.4849
16777216,113.758
33554432,221.909
67108864,456.858
134217728,923.531
268435456,1884.83
536870912,3633.14
16,0.833536
32,0.818176
64,0.841728
128,0.841728
256,0.806912
512,0.816128
1024,0.828416
2048,0.678912
4096,1.11206
8192,0.975872
16384,1.05165
32768,1.28512
65536,1.2759
131072,1.97939
262144,2.64602
524288,4.16563
1048576,8.29235
2097152,17.0619
4194304,29.4871
8388608,57.6225
16777216,114.751
33554432,232.777
67108864,455.224
134217728,907.029
268435456,1854.17
536870912,3680.25
16,0.78336
32,1.52064
64,0.684032
128,0.779264
256,1.1049
512,1.49197
1024,1.03936
2048,0.83968
4096,1.02912
8192,1.11411
16384,0.927744
32768,1.24109
65536,1.51962
131072,1.73466
262144,2.44736
524288,4.41549
1048576,7.99846
2097152,15.1521
4194304,29.8742
8388608,57.3143
16777216,112.634
33554432,228.826
67108864,446.761
134217728,923.816
268435456,1825.71
536870912,3732.8
16,0.939008
32,0.869376
64,0.968704
128,0.761856
256,0.843776
512,0.760832
1024,0.883712
2048,0.792576
4096,0.877568
8192,0.896
16384,0.934912
32768,1.31379
65536,1.97837
131072,1.68755
262144,2.79347
524288,4.94285
1048576,8.69478
2097152,14.7241
4194304,29.0734
8388608,59.4534
16777216,111.823
33554432,222.572
67108864,461.103
134217728,920.567
268435456,1855.34
536870912,3615.07
16,1.54317
32,0.828416
64,0.83968
128,0.83968
256,0.78336
512,0.812032
1024,0.812032
2048,0.80896
4096,1.21856
8192,0.795648
16384,1.03014
32768,1.30253
65536,1.2329
131072,1.85037
262144,2.57229
524288,4.08986
1048576,7.80186
2097152,16.0379
4194304,30.3258
8388608,58.3158
16777216,112.821
33554432,220.364
67108864,458.672
134217728,918.668
268435456,1854.19
536870912,3641.5
16,0.681984
32,0.770048
64,0.764928
128,0.764928
256,0.786432
512,0.989184
1024,0.87552
2048,0.935936
4096,0.951296
8192,1.22778
16384,0.904192
32768,1.20013
65536,1.4551
131072,2.3255
262144,2.6921
524288,4.08986
1048576,8.26266
2097152,15.9181
4194304,28.6853
8388608,56.3712
16777216,113.063
33554432,227.651
67108864,456.378
134217728,907.055
268435456,1844.68
536870912,3682.68
16,0.684032
32,0.820224
64,0.718848
128,0.799744
256,1.4377
512,0.925696
1024,0.786432
2048,0.940032
4096,0.881664
8192,0.892928
16384,1.00147
32768,1.03117
65536,1.98451
131072,2.05619
262144,2.91226
524288,4.82611
1048576,8.0087
2097152,15.0569
4194304,29.5813
8388608,56.9702
16777216,110.756
33554432,225.796
67108864,448.569
134217728,917.784
268435456,1814.1
536870912,3706.49
16,0.889856
32,0.764928
64,0.877568
128,0.852992
256,0.927744
512,1.05165
1024,0.980992
2048,0.80384
4096,0.933888
8192,0.861184
16384,1.03424
32768,1.19808
65536,1.38138
131072,1.62714
262144,2.58458
524288,4.1216
1048576,8.03021
2097152,14.9524
4194304,29.5813
8388608,56.6897
16777216,111.003
33554432,224.259
67108864,457.815
134217728,928.072
268435456,1836.65
536870912,3600.29
16,0.644096
32,1.05677
64,0.683008
128,0.688128
256,0.813056
512,0.907264
1024,1.11309
2048,0.843776
4096,0.816128
8192,0.940032
16384,1.05984
32768,1.4848
65536,1.75923
131072,1.75309
262144,2.54566
524288,4.12262
1048576,7.95136
2097152,14.7487
4194304,30.4896
8388608,58.1151
16777216,114.682
33554432,223.833
67108864,457.898
134217728,932.462
268435456,1856.7
536870912,3632.16
16,1.01888
32,0.74752
64,1.61485
128,0.831488
256,0.750592
512,1.57389
1024,0.80384
2048,0.858112
4096,1.27693
8192,0.896
16384,0.838656
32768,1.63635
65536,1.19603
131072,1.65274
262144,2.64397
